tweets,id,len,date,source,likes,retweets
"b""RT @ABC: HAPPENING NOW: 2020 Democratic candidate Beto O'Rourke campaigns in Charlotte, North Carolina. https://t.co/AI24cgxUJ6""",1117782019868696583,127,2019-04-15 13:29:35,Twitter for  iPhone,0,248
"b'RT @NewsHour: Pete Buttigieg, the little-known Indiana mayor who has risen to prominence in the early stages of the 2020 Democratic preside\xe2\x80\xa6'",1117487896972468224,140,2019-04-14 18:00:51,Twitter for  iPhone,0,60
"b""RT @CNBC: No matter where you are in your financial journey, there's something you don't know yet that can make taking care of your finance\xe2\x80\xa6""",1116794365861486592,140,2019-04-12 20:05:00,TweetDeck,0,26
b'RT @YahooFinance: IVE: President Trump delivers remarks on 5G https://t.co/ls0lsoIaBm',1116772102357639170,85,2019-04-12 18:36:32,TweetDeck,0,7
b'RT @karaswisher: About to go on to talk privacy after a night with the @HouseDemocrats  #CARvsWSH https://t.co/QdUkdHGblU',1116757988901998592,121,2019-04-12 17:40:27,TweetDeck,0,20
"b'RT @CNBC: WATCH: Earnings season is heating up, we\xe2\x80\x99re taking your questions LIVE on the floor of @NYSE with @BobPisani. https://t.co/aVz7kb\xe2\x80\xa6'",1116731051391500288,140,2019-04-12 15:53:25,TweetDeck,0,43
b'RT @nowthisnews: PARTY ISSUES: House Dems hold a press conference on the closing day of the House Democratic Caucus Issues Conference. Yest\xe2\x80\xa6',1116729627475632128,140,2019-04-12 15:47:45,TweetDeck,0,39
"b'RT @NBCNews: LIVE: SpaceX Falcon heavy launch from Cape Canaveral, Florida. The Falcon Heavy will be carrying a Saudi telecommunications sa\xe2\x80\xa6'",1116470401826209793,140,2019-04-11 22:37:41,Twitter for  iPhone,0,923
"b""RT @CNBC: You have just a couple days left to file your tax returns. Here's what you need to know to make sure you do your taxes correctly,\xe2\x80\xa6""",1116422350684270592,140,2019-04-11 19:26:45,TweetDeck,0,10
"b'RT @USATODAY: Nipsey Hussle, slain rapper and activist, remembered at memorial service in L.A. https://t.co/SgDdqj8SlM https://t.co/ABUk8WB\xe2\x80\xa6'",1116384311937253376,140,2019-04-11 16:55:36,TweetDeck,0,279
b'RT @ABCPolitics: WATCH: Pres. Trump meets South Korean Pres. Moon Jae-in in Oval Office. https://t.co/gwtpCxh3SO',1116384274037522438,112,2019-04-11 16:55:27,TweetDeck,0,44
b'RT @NewsHour: WATCH LIVE: Federal officials in California discuss the grand jury indictment against attorney Michael Avenatti https://t.co/\xe2\x80\xa6',1116378515455266816,140,2019-04-11 16:32:34,Twitter for  iPhone,0,15
b'RT @NewsHour: WATCH LIVE: Officials discuss the arrest of a suspect in connection with a recent series of fires at three historically black\xe2\x80\xa6',1116355379796033537,140,2019-04-11 15:00:38,TweetDeck,0,29
"b'RT @nowthisnews: Stacey Abrams, who recently made history as the first Black woman to deliver the State of the Union response, sits down wi\xe2\x80\xa6'",1116352317878566913,140,2019-04-11 14:48:28,TweetDeck,0,211
b'RT @nowthisnews: President Trump is signing an executive order on energy and infrastructure at the EOC International Training and Education\xe2\x80\xa6',1116079844004175873,140,2019-04-10 20:45:45,TweetDeck,0,12
"b""RT @NewsHour: WATCH LIVE: Attorney General William Barr may discuss special counsel Robert Mueller's report during a Senate Appropriations\xe2\x80\xa6""",1115979911129387009,139,2019-04-10 14:08:39,Twitter for  iPhone,0,23
b'RT @ABCPolitics: WATCH: Pres. Trump speaks to reporters before heading to Texas. https://t.co/lG1hF68fpk',1115976328245911558,104,2019-04-10 13:54:25,Twitter for  iPhone,0,42
b'RT @Reuters: Scientists expected to release landmark image of black hole https://t.co/sl73x344xE',1115963047112269825,96,2019-04-10 13:01:38,Twitter for  iPhone,0,220
b'RT @Reuters: WikiLeaks holds a press briefing on criminal case involving Julian Assange https://t.co/LeCvIxczGO',1115919808279863297,111,2019-04-10 10:09:49,Twitter for iPhone,0,347
"b'RT @ABCPolitics: LIVE: Rep. Eric Swalwell, the newest 2020 Democratic candidate, hosts a town hall on ending gun violence in South Florida.\xe2\x80\xa6'",1115740051915386882,140,2019-04-09 22:15:32,Twitter for  iPhone,0,89
b'RT @CNBC: Mnuchin testifies before Congress https://t.co/sXhY852VRH',1115677083202666496,67,2019-04-09 18:05:19,TweetDeck,0,21
"b'RT @ABC: WATCH: Pres. Trump, Egyptian President El-Sisi meet in Oval Office. https://t.co/X6gU7t75Z8'",1115655497431044097,100,2019-04-09 16:39:33,TweetDeck,0,76
b'RT @ABCPolitics: LIVE: The House Judiciary Committee holds a hearing on hate crimes. https://t.co/nPQtDl2v1B',1115619986016493568,108,2019-04-09 14:18:26,TweetDeck,0,46
b'RT @ABC: HAPPENING NOW: Attorney General Bill Barr testifies before Congress for first time since letter on Mueller report. https://t.co/GW\xe2\x80\xa6',1115608001321295872,140,2019-04-09 13:30:49,Twitter for  iPhone,0,231
b'RT @ABC: HAPPENING NOW: Maryland officials hold news conference after feds charge man accused of plotting to ram stolen truck into pedestri\xe2\x80\xa6',1115383509068201985,140,2019-04-08 22:38:46,Twitter for  iPhone,0,391
"b'RT @NBCNewsWorld: LIVE: Sec. Pompeo delivers speaks after US government designates Iran\'s Revolutionary Guard a ""Foreign Terrorist Organiza\xe2\x80\xa6'",1115261014046597122,140,2019-04-08 14:32:00,TweetDeck,0,5
"b'RT @NewsHour: WATCH LIVE: President Trump is touring a rebuilt section of southern border fencing that was finished in October 2018, though\xe2\x80\xa6'",1114272799290527745,140,2019-04-05 21:05:12,TweetDeck,0,33
"b'RT @NewsHour: WATCH LIVE: President Trump takes part in an immigration and border security roundtable in Calexico, Calif. https://t.co/lfWp\xe2\x80\xa6'",1114252421839060992,140,2019-04-05 19:44:13,TweetDeck,0,9
b'RT @NBCNews: LIVE: Former VP Biden speaks at a construction conference; comes amid fallout from accusations. https://t.co/I8lq2SjV0s',1114191327510634496,132,2019-04-05 15:41:27,TweetDeck,0,116
b'RT @GarrettHaake: Starting a new project today to highlight the local news outlets covering 2020. Their work is so important. Check our @SL\xe2\x80\xa6',1114181528580448256,140,2019-04-05 15:02:31,TweetDeck,0,34
b'RT @ABC: WATCH: Pres. Trump speaks to reporters before leaving for visit to U.S.-Mexico border. https://t.co/Kr9VnsbAch',1114168020736385025,119,2019-04-05 14:08:51,Twitter for  iPhone,0,163
b'RT @NewsHour: WATCH LIVE: House set to vote on reauthorizing the Violence Against Women Act https://t.co/iColSURWCX',1113832081220603910,115,2019-04-04 15:53:56,TweetDeck,0,22
b'RT @NewsHour: WATCH on #Periscope: FBI Director Christopher Wray goes before a House Appropriations subcommittee https://t.co/DAPsFk1CLL',1113798915906789379,136,2019-04-04 13:42:09,Twitter for  iPhone,0,8
"b""RT @NewsHour: WATCH LIVE: House Judiciary Committee to discuss subpoenas related to special counsel Robert Mueller's report https://t.co/CL\xe2\x80\xa6""",1113426345068044288,140,2019-04-03 13:01:41,Twitter for iPad,0,27
"b""RT @NBCNews: LIVE: Lori Lightfoot speaks after apparent win in Chicago runoff. Lightfoot is poised to become Chicago's first black female,\xe2\x80\xa6""",1113261868641128449,139,2019-04-03 02:08:07,Twitter for  iPhone,0,56
"b""RT @ABCPolitics: LIVE NOW: Pres. Trump addresses the National Republican Congressional Committee's annual spring dinner in Washington, D.C.\xe2\x80\xa6""",1113222954463191040,140,2019-04-02 23:33:29,Twitter for  iPhone,0,34
"b'RT @nytimes: Join David McCraw, deputy general counsel for @nytimes, and Dean Baquet, NYT executive editor, for a conversation about press\xe2\x80\xa6'",1113220859202813952,139,2019-04-02 23:25:10,Twitter for iPhone,0,55
"b'RT @ABC: HAPPENING NOW: Sen. Kamala Harris holds campaign event in Reno, Nevada. https://t.co/g2xn44Xjl7'",1113163020333662208,104,2019-04-02 19:35:20,Twitter for  iPhone,0,124
b'RT @ABC: WATCH: Pres. Trump meets with NATO Sec. Stoltenberg in Oval Office. https://t.co/ytfd1VZSh3',1113146974650404865,100,2019-04-02 18:31:34,TweetDeck,0,97
b'RT @NewsHour: WATCH LIVE: House Speaker Nancy Pelosi and other Democrats take part in a news conference marking Equal Pay Day https://t.co/\xe2\x80\xa6',1113139005372162048,140,2019-04-02 17:59:54,TweetDeck,0,11
b'RT @TweetDeck: We heard you like lists. What do you like about them?',1113137784443875331,68,2019-04-02 17:55:03,TweetDeck,0,19
b'RT @ABC: HAPPENING NOW: LAPD gives update on investigation into killing of rapper Nipsey Hussle. https://t.co/lJfaP6MfXk',1113106685055418375,120,2019-04-02 15:51:28,TweetDeck,0,230
b'RT @ABC: Speaker Nancy Pelosi and Sen. Chuck Schumer hold a press conference on health care. https://t.co/4Epf145rhw',1113082120099061761,116,2019-04-02 14:13:52,Twitter for  iPhone,0,146
b'RT @NewsHour: WATCH LIVE: President Donald Trump takes part in the 2019 Prison Reform Summit and First Step Act Celebration at the White Ho\xe2\x80\xa6',1112837370192293889,140,2019-04-01 22:01:19,Twitter for  iPhone,0,14
"b""RT @UpFirst: Live from NPR, it's the daily news thread \xf0\x9f\x93\xb0\n\nTop stories:\n\xf0\x9f\x94\xb8 More Than 750,000 Could Lose Food Stamps Under Trump Admin. Propos\xe2\x80\xa6""",1112801422486237190,140,2019-04-01 19:38:28,TweetDeck,0,24
b'RT @klgandhoda: Do you have a special message for our @kathielgifford? Tweet us using #CheersToKLG',1112780429013209089,98,2019-04-01 18:15:03,TweetDeck,0,16
"b""RT @ABC: LIVE NOW: Protesters demonstrate for, against Cook County State's Attorney after dropping of Jussie Smollett charges. https://t.co\xe2\x80\xa6""",1112751833242615809,140,2019-04-01 16:21:25,TweetDeck,0,171
b'RT @MSNBC: LIVE: Presidential candidate Sen. Booker speaks at #WethePeople19 summit. https://t.co/EKuWrqJRJF',1112751508985122821,108,2019-04-01 16:20:08,TweetDeck,0,44
b'RT @NewsHour: WATCH on #Periscope: @uscensusbureau set to discuss the 2020 Census. #2020Census https://t.co/LhcX3e8yZH',1112731726906908672,118,2019-04-01 15:01:31,TweetDeck,0,26
"b""RT @ABC: HAPPENING NOW: LAPD holds news conference on deadly shooting at Grammy-nominated rapper Nipsey Hussle's clothing store in Los Ange\xe2\x80\xa6""",1112528774149664768,140,2019-04-01 01:35:04,Twitter for  iPhone,0,1027
"b""RT @NBCNews: LIVE: Beto O'Rourke holds presidential kickoff rally in El Paso, Texas. https://t.co/aGYj3Eqm8P""",1112041544616427520,108,2019-03-30 17:18:59,Twitter for  iPhone,0,700
"b""RT @NewsHour: WATCH LIVE: President Donald Trump is set to discuss Small Business Administration head Linda McMahon's resignation during a\xe2\x80\xa6""",1111725945088602112,139,2019-03-29 20:24:54,Twitter for  iPhone,0,12
"b""RT @CNBC: As we await Lyft's first trade, catch up here on everything you need to know about the company going public. \xe2\x9a\xa1\xef\xb8\x8f \xe2\x80\x9cLyft IPOs, beati\xe2\x80\xa6""",1111641378277261313,140,2019-03-29 14:48:52,TweetDeck,0,23
"b'RT @NewsHour: WATCH LIVE: President Trump holds a campaign rally in Grand Rapids, Mich., his first since the principal conclusions of speci\xe2\x80\xa6'",1111400694039273475,140,2019-03-28 22:52:28,Twitter for  iPhone,0,41
b'RT @ABC: HAPPENING NOW: New Zealand holds remembrance service for victims of Christchurch mosque shooting. https://t.co/nAFMST4edY',1111374111945547776,130,2019-03-28 21:06:51,Twitter for  iPhone,0,385
"b'RT @ABC: Pres. Trump speaks with press as he departs the White House for Grand Rapids, Michigan for a rally. https://t.co/BmXb0ryqbS'",1111367698422943745,132,2019-03-28 20:41:22,TweetDeck,0,83
"b'RT @NickKristof: Chatting live now with NYC Mayor Bill de Blasio about pre-k, day care, engineering social progress and whatever is on your\xe2\x80\xa6'",1111346876585046017,140,2019-03-28 19:18:37,TweetDeck,0,45
"b'RT @CNBC: WATCH: @BeckyQuick sits down with the legendary Oracle of Omaha, Warren Buffett. https://t.co/NsAJLX92tf'",1111320050802348035,114,2019-03-28 17:32:02,TweetDeck,0,103
b'RT @ABC: NOW: Wisconsin officials hold news conference on winning lottery ticket. https://t.co/7PttwwbBM8',1111298293299056640,105,2019-03-28 16:05:34,TweetDeck,0,29
b'RT @ABCPolitics: HAPPENING NOW: House Speaker Nancy Pelosi holds weekly news briefing. https://t.co/9KjjUe77No',1111284209853886466,110,2019-03-28 15:09:36,Twitter for  iPhone,0,48
b'RT @ABC: HAPPENING NOW: Education Sec. Betsy DeVos testifies before Senate Appropriations Committee on 2020 budget. https://t.co/yYSjCClsDb',1111269738041303041,139,2019-03-28 14:12:06,Twitter for  iPhone,0,168
b'RT @NewsHour: WATCH LIVE: President Trump awards the Medal of Honor posthumously to Army Staff Sgt. Travis Atkins https://t.co/tJczox9say',1110997744980815872,137,2019-03-27 20:11:18,Twitter for  iPhone,0,12
b'RT @NewsHour: WATCH LIVE: The state of airline safety is the subject of a Senate Commerce Subcommittee on Aviation and Space hearing. https\xe2\x80\xa6',1110980335351803905,140,2019-03-27 19:02:07,TweetDeck,0,11
b'RT @NewsHour: WATCH LIVE: Secretary of State Mike Pompeo testifies before House Foreign Affairs Committee https://t.co/5h3ej0v2Et',1110943882882269184,129,2019-03-27 16:37:16,TweetDeck,0,25
"b'RT @ABC: HAPPENING NOW: Speaker Pelosi, House Democrats hold news conference on climate change legislation. https://t.co/uJorkHdUyg'",1110908684626997248,131,2019-03-27 14:17:24,Twitter for  iPhone,0,160
b'RT @ABCPolitics: LIVE: Joe Biden delivers speech at The Biden Courage Awards in New York. https://t.co/NyC2Ia8PKw https://t.co/FNNCNmLfQL',1110675868576292864,137,2019-03-26 22:52:17,Twitter for  iPhone,0,45
"b""RT @NewsHour: WATCH LIVE: The U.S. Senate is expected to vote on whether to support Democrats' Green New Deal plan https://t.co/a8IUDIKq7j""",1110632364374482945,138,2019-03-26 19:59:24,TweetDeck,0,10
b'RT @USATODAY: Green New Deal gets first vote on Capitol Hill https://t.co/FvCOGFDNLb https://t.co/PAmS45MBuU',1110614533146660866,108,2019-03-26 18:48:33,TweetDeck,0,23
b'RT @NewsHour: WATCH LIVE: House Speaker Nancy Pelosi and other Democrats are expected to discuss their bill to shore up the Affordable Care\xe2\x80\xa6',1110613242710294530,140,2019-03-26 18:43:25,TweetDeck,0,22
"b'RT @ABC: NOW: Officials in Rockland County, NY, hold news conference on measles emergency. https://t.co/smHQW5jlrb'",1110605698466017280,114,2019-03-26 18:13:27,TweetDeck,0,238
b'RT @NewsHour: WATCH LIVE: Chicago Mayor Rahm Emanuel and Police Superintendent Eddie T. Johnson speak after charges against actor Jussie Sm\xe2\x80\xa6',1110597015229136897,140,2019-03-26 17:38:56,Twitter for  iPhone,0,21
"b""RT @CNBC: WATCH: We're live on the floor of the @NYSE with @BobPisani answering all your questions about IPOs, from valuation to investing.\xe2\x80\xa6""",1110578319362347008,140,2019-03-26 16:24:39,TweetDeck,0,9
"b'RT @GMA: BREAKING: Jussie Smollett, attorneys speak outside Chicago courthouse after all charges dropped. https://t.co/FKZXOYi35O\n\nhttps://\xe2\x80\xa6'",1110574131433619458,140,2019-03-26 16:08:01,TweetDeck,0,25
b'RT @ABC: HAPPENING NOW: Secretary of State Pompeo delivers remarks at the State Dept. https://t.co/MoypOlxRNI',1110532085415100416,109,2019-03-26 13:20:56,Twitter for  iPhone,0,79
"b""RT @frontlinepbs: Tonight, FRONTLINE and @NewsHour team up for a special presentation examining what we know about Mueller's findings, how\xe2\x80\xa6""",1110333230186725376,139,2019-03-26 00:10:45,Twitter for  iPhone,0,119
"b""RT @NewsHour: WATCH LIVE: Senate leaders Mitch McConnell (R-KY) and Chuck Schumer (D-NY) may discuss Robert Mueller's report in floor speec\xe2\x80\xa6""",1110280359957024768,140,2019-03-25 20:40:40,TweetDeck,0,16
"b'RT @ABC: HAPPENING NOW: Senator Chuck Schumer, Sec. of State Mike Pompeo and more address AIPAC summit. https://t.co/1EhVpkKRx1'",1110280168646553600,127,2019-03-25 20:39:54,TweetDeck,0,51
"b'RT @NBCNews: LIVE: US envoy James Jeffrey holds a news conference on the territorial defeat of ISIS in Syria, and the next steps for Syria\xe2\x80\xa6'",1110249003512414209,139,2019-03-25 18:36:04,TweetDeck,0,41
b'RT @TIME: Press conference to announce extortion charges against attorney Michael Avenatti https://t.co/U8q5rfUjLF',1110247970094673927,114,2019-03-25 18:31:58,TweetDeck,0,19
b'RT @ABCPolitics: WATCH: Pres. Trump meets with Israeli Prime Minister Netanyahu at the White House. https://t.co/ZBsaC8nZQb',1110220086684647426,123,2019-03-25 16:41:10,Twitter for  iPhone,0,28
"b'RT @ABC: HAPPENING NOW: Speakers address annual AIPAC conference in Washington, D.C. https://t.co/dMRUkXId0z'",1110173110005886978,108,2019-03-25 13:34:30,Twitter for  iPhone,0,47
"b'RT @ReutersPlus: WATCH NOW: @BP_plc Group Chief Economist, Spencer Dale analyses the probability of future energy scenarios. Find out more\xe2\x80\xa6'",1110128325534666753,139,2019-03-25 10:36:32,TweetDeck,0,24
"b'RT @Reuters: LIVE: New Zealand Prime Minister Jacinda Ardern holds news conference after a cabinet meeting, where gun laws were expected to\xe2\x80\xa6'",1110005918765367298,140,2019-03-25 02:30:08,Twitter for  iPhone,0,208
b'RT @ABC: LIVE NOW: House Judiciary Committee Chair Jerry Nadler holds news conference after Congress receives letter from Attorney General\xe2\x80\xa6',1109950340672249856,139,2019-03-24 22:49:17,Twitter for  iPhone,0,122
b'RT @TwitterMoments: The Department of Justice handed off a four-page letter with its initial findings on the #MuellerReport. https://t.co/Z\xe2\x80\xa6',1109905335446310913,140,2019-03-24 19:50:27,Twitter for  iPhone,0,537
b'RT @ABC: ABC NEWS SPECIAL REPORT: Congress receives letter from attorney General William Barr on the Mueller report. https://t.co/3otmZoLQa5',1109904842091388930,140,2019-03-24 19:48:30,Twitter for  iPhone,0,339
b'RT @NBCNightlyNews: @NBCNews @JuliaEAinsley @PeteWilliamsNBC NOW:  @TVKateSnow anchors an @NBCNews Special Report. https://t.co/cVCfyz16BS',1109902621329051648,138,2019-03-24 19:39:40,Twitter for  iPhone,0,27
"b""RT @NewsHour: On tonight's PBS NewsHour: Special counsel Robert Mueller has delivered his long-awaited final report to the Department of Ju\xe2\x80\xa6""",1109259759193067521,140,2019-03-23 01:05:10,Twitter for  iPhone,0,23
"b'RT @NBCNews: @Tom_Winter @PeteWilliamsNBC @JuliaEAinsley LIVE: Sen. Kamala Harris, a 2020 Democratic presidential candidate, expected to ad\xe2\x80\xa6'",1109244751814033416,140,2019-03-23 00:05:32,Twitter for  iPhone,0,53
